,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2970,-119.38,49.96,KELOWNA,1123939,2022-02-11 18:00,2022,2,11,18:00,1.5,,-5.4,,60.0,,0.0,,,,0.0,,16.1,,98.21,,,,,,
2971,-119.38,49.96,KELOWNA,1123939,2022-02-11 19:00,2022,2,11,19:00,-1.5,,-5.4,,75.0,,0.0,,,,0.0,,16.1,,98.21,,,,,,
2972,-119.38,49.96,KELOWNA,1123939,2022-02-11 20:00,2022,2,11,20:00,-2.6,,-5.9,,78.0,,0.0,,1.0,,8.0,,16.1,,98.21,,,,-6.0,,
2973,-119.38,49.96,KELOWNA,1123939,2022-02-11 21:00,2022,2,11,21:00,-3.4,,-6.6,,79.0,,0.0,,2.0,,5.0,,16.1,,98.21,,,,-5.0,,
2974,-119.38,49.96,KELOWNA,1123939,2022-02-11 22:00,2022,2,11,22:00,-3.2,,-6.6,,78.0,,0.0,,34.0,,8.0,,16.1,,98.21,,,,-6.0,,
2975,-119.38,49.96,KELOWNA,1123939,2022-02-11 23:00,2022,2,11,23:00,-5.5,,-7.5,,86.0,,0.0,,,,0.0,,16.1,,98.22,,,,,,
2976,-119.38,49.96,KELOWNA,1123939,2022-02-12 00:00,2022,2,12,00:00,-5.3,,-7.4,,85.0,,0.0,,1.0,,5.0,,16.1,,98.22,,,,-8.0,,
2977,-119.38,49.96,KELOWNA,1123939,2022-02-12 01:00,2022,2,12,01:00,-5.3,,-7.4,,85.0,,0.0,,5.0,,8.0,,16.1,,98.22,,,,-9.0,,
2978,-119.38,49.96,KELOWNA,1123939,2022-02-12 02:00,2022,2,12,02:00,-6.4,,-8.0,,89.0,,0.0,,,M,4.0,,16.1,,98.25,,,,-8.0,,
2979,-119.38,49.96,KELOWNA,1123939,2022-02-12 03:00,2022,2,12,03:00,-6.5,,-8.9,,83.0,,0.0,,1.0,,5.0,,16.1,,98.26,,,,-9.0,,
2980,-119.38,49.96,KELOWNA,1123939,2022-02-12 04:00,2022,2,12,04:00,-6.9,,-9.0,,85.0,,0.0,,4.0,,4.0,,16.1,,98.24,,,,-9.0,,
2981,-119.38,49.96,KELOWNA,1123939,2022-02-12 05:00,2022,2,12,05:00,-7.7,,-8.8,,92.0,,0.0,,1.0,,8.0,,16.1,,98.26,,,,-12.0,,
2982,-119.38,49.96,KELOWNA,1123939,2022-02-12 06:00,2022,2,12,06:00,-8.2,,-9.6,,90.0,,0.0,,2.0,,8.0,,16.1,,98.29,,,,-12.0,,
2983,-119.38,49.96,KELOWNA,1123939,2022-02-12 07:00,2022,2,12,07:00,-8.8,,-9.7,,94.0,,0.0,,,,0.0,,16.1,,98.32,,,,,,
2984,-119.38,49.96,KELOWNA,1123939,2022-02-12 08:00,2022,2,12,08:00,-8.3,,-9.2,,93.0,,0.0,,,M,4.0,,16.1,,98.3,,,,-10.0,,
2985,-119.38,49.96,KELOWNA,1123939,2022-02-12 09:00,2022,2,12,09:00,-5.0,,-7.4,,84.0,,0.0,,36.0,,8.0,,16.1,,98.34,,,,-9.0,,
2986,-119.38,49.96,KELOWNA,1123939,2022-02-12 10:00,2022,2,12,10:00,-1.7,,-6.3,,71.0,,0.0,,34.0,,5.0,,16.1,,98.29,,,,-4.0,,
2987,-119.38,49.96,KELOWNA,1123939,2022-02-12 11:00,2022,2,12,11:00,-0.2,,-6.5,,63.0,,0.0,,33.0,,24.0,,16.1,,98.29,,,,-6.0,,
2988,-119.38,49.96,KELOWNA,1123939,2022-02-12 12:00,2022,2,12,12:00,1.1,,-6.5,,57.0,,0.0,,2.0,,5.0,,16.1,,98.2,,,,,,
2989,-119.38,49.96,KELOWNA,1123939,2022-02-12 13:00,2022,2,12,13:00,2.0,,-4.8,,61.0,,0.0,,36.0,,13.0,,16.1,,98.11,,,,,,
2990,-119.38,49.96,KELOWNA,1123939,2022-02-12 14:00,2022,2,12,14:00,2.6,,-4.6,,59.0,,0.0,,1.0,,11.0,,16.1,,98.02,,,,,,
2991,-119.38,49.96,KELOWNA,1123939,2022-02-12 15:00,2022,2,12,15:00,3.2,,-5.1,,55.0,,0.0,,1.0,,9.0,,16.1,,97.96,,,,,,
2992,-119.38,49.96,KELOWNA,1123939,2022-02-12 16:00,2022,2,12,16:00,3.1,,-4.7,,57.0,,0.0,,34.0,,9.0,,16.1,,97.91,,,,,,
2993,-119.38,49.96,KELOWNA,1123939,2022-02-12 17:00,2022,2,12,17:00,2.5,,-5.2,,57.0,,0.0,,,,0.0,,16.1,,97.89,,,,,,
2994,-119.38,49.96,KELOWNA,1123939,2022-02-12 18:00,2022,2,12,18:00,-1.4,,-4.6,,79.0,,0.0,,,M,4.0,,16.1,,97.85,,,,-3.0,,
2995,-119.38,49.96,KELOWNA,1123939,2022-02-12 19:00,2022,2,12,19:00,-2.4,,-4.8,,84.0,,0.0,,6.0,,5.0,,16.1,,97.84,,,,-4.0,,
2996,-119.38,49.96,KELOWNA,1123939,2022-02-12 20:00,2022,2,12,20:00,-3.5,,-5.3,,87.0,,0.0,,36.0,,8.0,,16.1,,97.81,,,,-7.0,,
2997,-119.38,49.96,KELOWNA,1123939,2022-02-12 21:00,2022,2,12,21:00,-4.3,,-5.7,,90.0,,0.0,,1.0,,5.0,,16.1,,97.82,,,,-6.0,,
2998,-119.38,49.96,KELOWNA,1123939,2022-02-12 22:00,2022,2,12,22:00,-4.3,,-5.9,,89.0,,0.0,,35.0,,4.0,,16.1,,97.81,,,,-6.0,,
2999,-119.38,49.96,KELOWNA,1123939,2022-02-12 23:00,2022,2,12,23:00,-5.5,,-6.6,,92.0,,0.0,,,M,4.0,,16.1,,97.76,,,,-7.0,,
3000,-119.38,49.96,KELOWNA,1123939,2022-02-13 00:00,2022,2,13,00:00,-4.5,,-6.3,,88.0,,0.0,,,,0.0,,16.1,,97.72,,,,,,
3001,-119.38,49.96,KELOWNA,1123939,2022-02-13 01:00,2022,2,13,01:00,-6.2,,-6.9,,95.0,,0.0,,1.0,,8.0,,16.1,,97.71,,,,-10.0,,
3002,-119.38,49.96,KELOWNA,1123939,2022-02-13 02:00,2022,2,13,02:00,-5.0,,-6.5,,89.0,,0.0,,4.0,,9.0,,16.1,,97.7,,,,-9.0,,
3003,-119.38,49.96,KELOWNA,1123939,2022-02-13 03:00,2022,2,13,03:00,-6.2,,-7.4,,91.0,,0.0,,,M,4.0,,16.1,,97.63,,,,-8.0,,
3004,-119.38,49.96,KELOWNA,1123939,2022-02-13 04:00,2022,2,13,04:00,-7.1,,-7.8,,95.0,,0.0,,,,0.0,,16.1,,97.6,,,,,,
3005,-119.38,49.96,KELOWNA,1123939,2022-02-13 05:00,2022,2,13,05:00,-6.0,,-7.4,,90.0,,0.0,,4.0,,4.0,,16.1,,97.62,,,,-8.0,,
3006,-119.38,49.96,KELOWNA,1123939,2022-02-13 06:00,2022,2,13,06:00,-7.3,,-7.7,,97.0,,0.0,,,,0.0,,16.1,,97.58,,,,,,
3007,-119.38,49.96,KELOWNA,1123939,2022-02-13 07:00,2022,2,13,07:00,-6.5,,-7.3,,94.0,,0.0,,,,0.0,,16.1,,97.55,,,,,,
3008,-119.38,49.96,KELOWNA,1123939,2022-02-13 08:00,2022,2,13,08:00,-6.2,,-7.4,,91.0,,0.0,,32.0,,4.0,,16.1,,97.52,,,,-8.0,,
3009,-119.38,49.96,KELOWNA,1123939,2022-02-13 09:00,2022,2,13,09:00,-3.3,,-5.1,,88.0,,0.0,,5.0,,4.0,,16.1,,97.51,,,,-5.0,,
3010,-119.38,49.96,KELOWNA,1123939,2022-02-13 10:00,2022,2,13,10:00,-1.4,,-4.8,,78.0,,0.0,,36.0,,4.0,,16.1,,97.5,,,,-3.0,,
3011,-119.38,49.96,KELOWNA,1123939,2022-02-13 11:00,2022,2,13,11:00,1.0,,-4.6,,67.0,,0.0,,,,0.0,,16.1,,97.47,,,,,,
3012,-119.38,49.96,KELOWNA,1123939,2022-02-13 12:00,2022,2,13,12:00,1.7,,-4.0,,66.0,,0.0,,19.0,,8.0,,16.1,,97.36,,,,,,
3013,-119.38,49.96,KELOWNA,1123939,2022-02-13 13:00,2022,2,13,13:00,3.0,,-3.7,,61.0,,0.0,,18.0,,9.0,,16.1,,97.27,,,,,,
3014,-119.38,49.96,KELOWNA,1123939,2022-02-13 14:00,2022,2,13,14:00,4.0,,-3.9,,56.0,,0.0,,17.0,,8.0,,16.1,,97.16,,,,,,
3015,-119.38,49.96,KELOWNA,1123939,2022-02-13 15:00,2022,2,13,15:00,3.8,,-2.9,,62.0,,0.0,,17.0,,9.0,,16.1,,97.06,,,,,,
3016,-119.38,49.96,KELOWNA,1123939,2022-02-13 16:00,2022,2,13,16:00,4.2,,-3.7,,57.0,,0.0,,18.0,,9.0,,16.1,,97.0,,,,,,
3017,-119.38,49.96,KELOWNA,1123939,2022-02-13 17:00,2022,2,13,17:00,3.0,,-4.9,,56.0,,0.0,,17.0,,5.0,,16.1,,96.95,,,,,,
3018,-119.38,49.96,KELOWNA,1123939,2022-02-13 18:00,2022,2,13,18:00,1.5,,-4.1,,66.0,,0.0,,14.0,,8.0,,16.1,,96.9,,,,,,
3019,-119.38,49.96,KELOWNA,1123939,2022-02-13 19:00,2022,2,13,19:00,0.3,,-4.3,,71.0,,0.0,,,,0.0,,16.1,,96.85,,,,,,
3020,-119.38,49.96,KELOWNA,1123939,2022-02-13 20:00,2022,2,13,20:00,-0.6,,-3.9,,78.0,,0.0,,,,0.0,,16.1,,96.78,,,,,,
3021,-119.38,49.96,KELOWNA,1123939,2022-02-13 21:00,2022,2,13,21:00,0.1,,-4.1,,74.0,,0.0,,,M,4.0,,16.1,,96.71,,,,,,
3022,-119.38,49.96,KELOWNA,1123939,2022-02-13 22:00,2022,2,13,22:00,0.5,,-3.3,,76.0,,0.0,,20.0,,8.0,,16.1,,96.68,,,,,,
3023,-119.38,49.96,KELOWNA,1123939,2022-02-13 23:00,2022,2,13,23:00,1.9,,-4.1,,65.0,,0.0,,9.0,,8.0,,16.1,,96.56,,,,,,
3024,-119.38,49.96,KELOWNA,1123939,2022-02-14 00:00,2022,2,14,00:00,0.7,,-3.6,,73.0,,0.0,,20.0,,8.0,,16.1,,96.52,,,,,,
3025,-119.38,49.96,KELOWNA,1123939,2022-02-14 01:00,2022,2,14,01:00,0.3,,-3.8,,74.0,,0.0,,7.0,,5.0,,16.1,,96.42,,,,,,
3026,-119.38,49.96,KELOWNA,1123939,2022-02-14 02:00,2022,2,14,02:00,-0.3,,-3.1,,81.0,,0.0,,19.0,,8.0,,16.1,,96.32,,,,-3.0,,
3027,-119.38,49.96,KELOWNA,1123939,2022-02-14 03:00,2022,2,14,03:00,-1.2,,-3.3,,86.0,,0.0,,,,0.0,,16.1,,96.22,,,,,,
3028,-119.38,49.96,KELOWNA,1123939,2022-02-14 04:00,2022,2,14,04:00,-1.2,,-3.4,,85.0,,0.0,,20.0,,5.0,,16.1,,96.12,,,,-3.0,,
3029,-119.38,49.96,KELOWNA,1123939,2022-02-14 05:00,2022,2,14,05:00,-0.3,,-3.6,,78.0,,0.0,,,,0.0,,16.1,,96.08,,,,,,
3030,-119.38,49.96,KELOWNA,1123939,2022-02-14 06:00,2022,2,14,06:00,-0.5,,-2.9,,84.0,,0.0,,1.0,,5.0,,16.1,,96.03,,,,-2.0,,
3031,-119.38,49.96,KELOWNA,1123939,2022-02-14 07:00,2022,2,14,07:00,-0.1,,-2.5,,84.0,,0.0,,5.0,,9.0,,16.1,,95.97,,,,-3.0,,
3032,-119.38,49.96,KELOWNA,1123939,2022-02-14 08:00,2022,2,14,08:00,0.3,,-2.4,,82.0,,0.0,,7.0,,8.0,,16.1,,96.0,,,,,,
3033,-119.38,49.96,KELOWNA,1123939,2022-02-14 09:00,2022,2,14,09:00,0.5,,-2.2,,82.0,,0.0,,8.0,,9.0,,16.1,,95.97,,,,,,
3034,-119.38,49.96,KELOWNA,1123939,2022-02-14 10:00,2022,2,14,10:00,0.9,,-1.9,,81.0,,0.0,,35.0,,17.0,,16.1,,96.0,,,,,,
3035,-119.38,49.96,KELOWNA,1123939,2022-02-14 11:00,2022,2,14,11:00,1.5,,-1.9,,78.0,,0.0,,1.0,,9.0,,16.1,,96.02,,,,,,
3036,-119.38,49.96,KELOWNA,1123939,2022-02-14 12:00,2022,2,14,12:00,1.8,,-2.0,,76.0,,0.0,,1.0,,9.0,,16.1,,96.02,,,,,,
3037,-119.38,49.96,KELOWNA,1123939,2022-02-14 13:00,2022,2,14,13:00,0.7,,-0.2,,94.0,,0.0,,36.0,,8.0,,2.0,,95.99,,,,,,Snow
3038,-119.38,49.96,KELOWNA,1123939,2022-02-14 14:00,2022,2,14,14:00,0.5,,0.5,,100.0,,0.0,,,,0.0,,2.4,,95.99,,,,,,Snow
3039,-119.38,49.96,KELOWNA,1123939,2022-02-14 15:00,2022,2,14,15:00,0.6,,0.6,,100.0,,0.2,,,,0.0,,2.4,,96.0,,,,,,Snow
3040,-119.38,49.96,KELOWNA,1123939,2022-02-14 16:00,2022,2,14,16:00,0.7,,0.7,,100.0,,0.0,,15.0,,4.0,,14.5,,96.03,,,,,,Rain
3041,-119.38,49.96,KELOWNA,1123939,2022-02-14 17:00,2022,2,14,17:00,0.6,,0.6,,100.0,,0.0,,15.0,,4.0,,16.1,,96.07,,,,,,
3042,-119.38,49.96,KELOWNA,1123939,2022-02-14 18:00,2022,2,14,18:00,0.5,,0.5,,100.0,,0.0,,8.0,,4.0,,11.3,,96.16,,,,,,Rain
3043,-119.38,49.96,KELOWNA,1123939,2022-02-14 19:00,2022,2,14,19:00,0.3,,0.3,,100.0,,0.0,,,,0.0,,8.1,,96.22,,,,,,Fog
3044,-119.38,49.96,KELOWNA,1123939,2022-02-14 20:00,2022,2,14,20:00,0.3,,0.3,,100.0,,0.0,,11.0,,4.0,,4.8,,96.25,,,,,,Fog
3045,-119.38,49.96,KELOWNA,1123939,2022-02-14 21:00,2022,2,14,21:00,0.0,,,M,,M,0.0,,,M,4.0,,4.0,,96.28,,,,-1.0,,
3046,-119.38,49.96,KELOWNA,1123939,2022-02-14 22:00,2022,2,14,22:00,0.2,,,M,,M,0.0,,16.0,,5.0,,3.6,,96.32,,,,,,
3047,-119.38,49.96,KELOWNA,1123939,2022-02-14 23:00,2022,2,14,23:00,0.1,,,M,,M,0.0,,31.0,,4.0,,2.4,,96.38,,,,,,
3048,-119.38,49.96,KELOWNA,1123939,2022-02-15 00:00,2022,2,15,00:00,0.2,,,M,,M,0.0,,,M,4.0,,2.8,,96.44,,,,,,
3049,-119.38,49.96,KELOWNA,1123939,2022-02-15 01:00,2022,2,15,01:00,0.0,,,M,,M,0.0,,6.0,,5.0,,2.8,,96.49,,,,-2.0,,
3050,-119.38,49.96,KELOWNA,1123939,2022-02-15 02:00,2022,2,15,02:00,0.0,,,M,,M,0.0,,,M,4.0,,2.4,,96.48,,,,-1.0,,
3051,-119.38,49.96,KELOWNA,1123939,2022-02-15 03:00,2022,2,15,03:00,0.2,,0.2,,100.0,,0.0,,,,0.0,,2.8,,96.5,,,,,,Fog
3052,-119.38,49.96,KELOWNA,1123939,2022-02-15 04:00,2022,2,15,04:00,-0.9,,,M,,M,0.0,,,M,4.0,,2.0,,96.57,,,,-2.0,,
3053,-119.38,49.96,KELOWNA,1123939,2022-02-15 05:00,2022,2,15,05:00,-2.8,,,M,,M,0.0,,36.0,,5.0,,0.4,,96.65,,,,-5.0,,Freezing Fog
3054,-119.38,49.96,KELOWNA,1123939,2022-02-15 06:00,2022,2,15,06:00,-2.9,,,M,,M,0.0,,4.0,,5.0,,1.6,,96.7,,,,-5.0,,
3055,-119.38,49.96,KELOWNA,1123939,2022-02-15 07:00,2022,2,15,07:00,-4.3,,,M,,M,0.0,,,M,4.0,,9.7,,96.73,,,,-6.0,,Haze
3056,-119.38,49.96,KELOWNA,1123939,2022-02-15 08:00,2022,2,15,08:00,-4.0,,,M,,M,0.0,,35.0,,11.0,,8.1,,96.78,,,,-8.0,,Haze
3057,-119.38,49.96,KELOWNA,1123939,2022-02-15 09:00,2022,2,15,09:00,-2.3,,-2.3,,100.0,,0.0,,1.0,,8.0,,11.3,,96.86,,,,-5.0,,
3058,-119.38,49.96,KELOWNA,1123939,2022-02-15 10:00,2022,2,15,10:00,1.8,,-0.4,,85.0,,0.0,,1.0,,5.0,,16.1,,96.78,,,,,,
3059,-119.38,49.96,KELOWNA,1123939,2022-02-15 11:00,2022,2,15,11:00,5.0,,0.6,,73.0,,0.0,,15.0,,5.0,,16.1,,96.73,,,,,,
3060,-119.38,49.96,KELOWNA,1123939,2022-02-15 12:00,2022,2,15,12:00,7.6,,-1.1,,54.0,,0.0,,20.0,,11.0,,16.1,,96.66,,,,,,
3061,-119.38,49.96,KELOWNA,1123939,2022-02-15 13:00,2022,2,15,13:00,8.5,,-3.2,,44.0,,0.0,,,,0.0,,16.1,,96.53,,,,,,
3062,-119.38,49.96,KELOWNA,1123939,2022-02-15 14:00,2022,2,15,14:00,9.0,,-3.7,,40.0,,0.0,,,M,4.0,,16.1,,96.43,,,,,,
3063,-119.38,49.96,KELOWNA,1123939,2022-02-15 15:00,2022,2,15,15:00,8.4,,-1.9,,48.0,,0.0,,10.0,,5.0,,16.1,,96.38,,,,,,
3064,-119.38,49.96,KELOWNA,1123939,2022-02-15 16:00,2022,2,15,16:00,9.1,,-4.0,,39.0,,0.0,,,,0.0,,16.1,,96.31,,,,,,
3065,-119.38,49.96,KELOWNA,1123939,2022-02-15 17:00,2022,2,15,17:00,5.2,,-0.1,,69.0,,0.0,,18.0,,11.0,,16.1,,96.24,,,,,,
3066,-119.38,49.96,KELOWNA,1123939,2022-02-15 18:00,2022,2,15,18:00,3.3,,0.0,,79.0,,0.0,,33.0,,8.0,,16.1,,96.24,,,,,,
3067,-119.38,49.96,KELOWNA,1123939,2022-02-15 19:00,2022,2,15,19:00,3.9,,-0.5,,73.0,,0.0,,,M,4.0,,16.1,,96.24,,,,,,
3068,-119.38,49.96,KELOWNA,1123939,2022-02-15 20:00,2022,2,15,20:00,2.6,,-0.2,,82.0,,0.0,,36.0,,4.0,,16.1,,96.24,,,,,,
3069,-119.38,49.96,KELOWNA,1123939,2022-02-15 21:00,2022,2,15,21:00,3.2,,-0.4,,77.0,,0.0,,4.0,,8.0,,16.1,,96.19,,,,,,
3070,-119.38,49.96,KELOWNA,1123939,2022-02-15 22:00,2022,2,15,22:00,3.3,,-0.4,,77.0,,0.0,,7.0,,5.0,,16.1,,96.19,,,,,,
3071,-119.38,49.96,KELOWNA,1123939,2022-02-15 23:00,2022,2,15,23:00,3.4,,0.6,,82.0,,0.0,,4.0,,8.0,,16.1,,96.29,,,,,,Rain
3072,-119.38,49.96,KELOWNA,1123939,2022-02-16 00:00,2022,2,16,00:00,2.2,,0.8,,90.0,,0.0,,3.0,,8.0,,16.1,,96.37,,,,,,
3073,-119.38,49.96,KELOWNA,1123939,2022-02-16 01:00,2022,2,16,01:00,2.6,,1.0,,89.0,,0.0,,24.0,,11.0,,16.1,,96.45,,,,,,
3074,-119.38,49.96,KELOWNA,1123939,2022-02-16 02:00,2022,2,16,02:00,2.8,,0.7,,86.0,,0.0,,11.0,,11.0,,16.1,,96.52,,,,,,
3075,-119.38,49.96,KELOWNA,1123939,2022-02-16 03:00,2022,2,16,03:00,2.6,,0.4,,85.0,,0.0,,,,0.0,,16.1,,96.57,,,,,,
3076,-119.38,49.96,KELOWNA,1123939,2022-02-16 04:00,2022,2,16,04:00,1.8,,-0.2,,86.0,,0.0,,7.0,,5.0,,16.1,,96.65,,,,,,
3077,-119.38,49.96,KELOWNA,1123939,2022-02-16 05:00,2022,2,16,05:00,0.9,,-0.4,,91.0,,0.0,,21.0,,5.0,,16.1,,96.77,,,,,,
3078,-119.38,49.96,KELOWNA,1123939,2022-02-16 06:00,2022,2,16,06:00,1.7,,-2.1,,76.0,,0.0,,4.0,,5.0,,16.1,,96.88,,,,,,
3079,-119.38,49.96,KELOWNA,1123939,2022-02-16 07:00,2022,2,16,07:00,-0.6,,-2.9,,85.0,,0.0,,,,0.0,,16.1,,96.97,,,,,,
3080,-119.38,49.96,KELOWNA,1123939,2022-02-16 08:00,2022,2,16,08:00,-0.1,,-2.6,,83.0,,0.0,,,,0.0,,16.1,,97.1,,,,,,
3081,-119.38,49.96,KELOWNA,1123939,2022-02-16 09:00,2022,2,16,09:00,2.7,,-0.3,,80.0,,0.0,,23.0,,4.0,,16.1,,97.16,,,,,,
3082,-119.38,49.96,KELOWNA,1123939,2022-02-16 10:00,2022,2,16,10:00,4.6,,-1.6,,64.0,,0.0,,20.0,,5.0,,16.1,,97.22,,,,,,
3083,-119.38,49.96,KELOWNA,1123939,2022-02-16 11:00,2022,2,16,11:00,6.3,,-2.0,,55.0,,0.0,,17.0,,8.0,,16.1,,97.26,,,,,,
3084,-119.38,49.96,KELOWNA,1123939,2022-02-16 12:00,2022,2,16,12:00,7.5,,-3.1,,47.0,,0.0,,,M,8.0,,16.1,,97.27,,,,,,
3085,-119.38,49.96,KELOWNA,1123939,2022-02-16 13:00,2022,2,16,13:00,7.9,,-5.9,,37.0,,0.0,,34.0,,9.0,,16.1,,97.27,,,,,,
3086,-119.38,49.96,KELOWNA,1123939,2022-02-16 14:00,2022,2,16,14:00,8.0,,-4.4,,41.0,,0.0,,36.0,,9.0,,16.1,,97.26,,,,,,
3087,-119.38,49.96,KELOWNA,1123939,2022-02-16 15:00,2022,2,16,15:00,8.3,,-4.0,,42.0,,0.0,,3.0,,9.0,,16.1,,97.27,,,,,,
3088,-119.38,49.96,KELOWNA,1123939,2022-02-16 16:00,2022,2,16,16:00,8.0,,-4.9,,40.0,,0.0,,2.0,,8.0,,16.1,,97.28,,,,,,
3089,-119.38,49.96,KELOWNA,1123939,2022-02-16 17:00,2022,2,16,17:00,6.2,,-3.4,,50.0,,0.0,,23.0,,4.0,,16.1,,97.28,,,,,,
3090,-119.38,49.96,KELOWNA,1123939,2022-02-16 18:00,2022,2,16,18:00,2.4,,-3.1,,67.0,,0.0,,,M,4.0,,16.1,,97.31,,,,,,
3091,-119.38,49.96,KELOWNA,1123939,2022-02-16 19:00,2022,2,16,19:00,-0.6,,-3.5,,81.0,,0.0,,36.0,,5.0,,16.1,,97.33,,,,-2.0,,
3092,-119.38,49.96,KELOWNA,1123939,2022-02-16 20:00,2022,2,16,20:00,-0.8,,-3.7,,81.0,,0.0,,,,0.0,,16.1,,97.34,,,,,,
3093,-119.38,49.96,KELOWNA,1123939,2022-02-16 21:00,2022,2,16,21:00,-1.3,,-4.0,,82.0,,0.0,,32.0,,4.0,,16.1,,97.38,,,,-3.0,,
3094,-119.38,49.96,KELOWNA,1123939,2022-02-16 22:00,2022,2,16,22:00,-3.7,,-5.0,,91.0,,0.0,,,,0.0,,16.1,,97.37,,,,,,
3095,-119.38,49.96,KELOWNA,1123939,2022-02-16 23:00,2022,2,16,23:00,-3.6,,-5.0,,90.0,,0.0,,,,0.0,,16.1,,97.36,,,,,,
3096,-119.38,49.96,KELOWNA,1123939,2022-02-17 00:00,2022,2,17,00:00,-3.4,,-4.7,,91.0,,0.0,,7.0,,5.0,,16.1,,97.32,,,,-5.0,,
3097,-119.38,49.96,KELOWNA,1123939,2022-02-17 01:00,2022,2,17,01:00,-2.4,,-4.0,,89.0,,0.0,,,,0.0,,16.1,,97.27,,,,,,
3098,-119.38,49.96,KELOWNA,1123939,2022-02-17 02:00,2022,2,17,02:00,-1.0,,-3.6,,83.0,,0.0,,,,0.0,,16.1,,97.26,,,,,,
3099,-119.38,49.96,KELOWNA,1123939,2022-02-17 03:00,2022,2,17,03:00,0.5,,-3.0,,78.0,,0.0,,22.0,,8.0,,16.1,,97.2,,,,,,
3100,-119.38,49.96,KELOWNA,1123939,2022-02-17 04:00,2022,2,17,04:00,2.0,,-3.0,,69.0,,0.0,,22.0,,5.0,,16.1,,97.17,,,,,,
3101,-119.38,49.96,KELOWNA,1123939,2022-02-17 05:00,2022,2,17,05:00,1.9,,-3.0,,70.0,,0.0,,,M,4.0,,16.1,,97.09,,,,,,
3102,-119.38,49.96,KELOWNA,1123939,2022-02-17 06:00,2022,2,17,06:00,1.8,,-3.1,,70.0,,0.0,,,,0.0,,16.1,,97.04,,,,,,
3103,-119.38,49.96,KELOWNA,1123939,2022-02-17 07:00,2022,2,17,07:00,2.5,,-2.5,,70.0,,0.0,,26.0,,8.0,,16.1,,97.0,,,,,,
3104,-119.38,49.96,KELOWNA,1123939,2022-02-17 08:00,2022,2,17,08:00,3.0,,-1.6,,72.0,,0.0,,16.0,,15.0,,16.1,,97.0,,,,,,
3105,-119.38,49.96,KELOWNA,1123939,2022-02-17 09:00,2022,2,17,09:00,3.1,,-0.9,,75.0,,0.0,,18.0,,8.0,,16.1,,96.99,,,,,,
3106,-119.38,49.96,KELOWNA,1123939,2022-02-17 10:00,2022,2,17,10:00,3.6,,-1.1,,71.0,,0.0,,22.0,,9.0,,16.1,,97.03,,,,,,
3107,-119.38,49.96,KELOWNA,1123939,2022-02-17 11:00,2022,2,17,11:00,3.7,,-0.4,,75.0,,0.0,,17.0,,9.0,,16.1,,97.02,,,,,,
3108,-119.38,49.96,KELOWNA,1123939,2022-02-17 12:00,2022,2,17,12:00,4.2,,-0.4,,72.0,,0.0,,19.0,,11.0,,16.1,,97.06,,,,,,
3109,-119.38,49.96,KELOWNA,1123939,2022-02-17 13:00,2022,2,17,13:00,4.6,,0.1,,72.0,,0.0,,18.0,,13.0,,16.1,,97.01,,,,,,
3110,-119.38,49.96,KELOWNA,1123939,2022-02-17 14:00,2022,2,17,14:00,5.9,,0.1,,66.0,,0.0,,,M,4.0,,16.1,,96.95,,,,,,
3111,-119.38,49.96,KELOWNA,1123939,2022-02-17 15:00,2022,2,17,15:00,8.0,,0.5,,59.0,,0.0,,19.0,,5.0,,16.1,,96.92,,,,,,
3112,-119.38,49.96,KELOWNA,1123939,2022-02-17 16:00,2022,2,17,16:00,9.1,,-0.1,,52.0,,0.0,,16.0,,15.0,,16.1,,96.9,,,,,,
3113,-119.38,49.96,KELOWNA,1123939,2022-02-17 17:00,2022,2,17,17:00,7.5,,0.6,,61.0,,0.0,,18.0,,9.0,,16.1,,96.91,,,,,,
3114,-119.38,49.96,KELOWNA,1123939,2022-02-17 18:00,2022,2,17,18:00,6.1,,-0.4,,63.0,,0.0,,18.0,,9.0,,16.1,,96.94,,,,,,
3115,-119.38,49.96,KELOWNA,1123939,2022-02-17 19:00,2022,2,17,19:00,7.1,,-0.6,,58.0,,0.0,,16.0,,5.0,,16.1,,96.99,,,,,,
3116,-119.38,49.96,KELOWNA,1123939,2022-02-17 20:00,2022,2,17,20:00,6.1,,-0.2,,64.0,,0.0,,,M,4.0,,16.1,,97.02,,,,,,
3117,-119.38,49.96,KELOWNA,1123939,2022-02-17 21:00,2022,2,17,21:00,4.6,,-0.6,,69.0,,0.0,,15.0,,13.0,,16.1,,97.08,,,,,,
3118,-119.38,49.96,KELOWNA,1123939,2022-02-17 22:00,2022,2,17,22:00,3.4,,-0.8,,74.0,,0.0,,17.0,,13.0,,16.1,,97.13,,,,,,
3119,-119.38,49.96,KELOWNA,1123939,2022-02-17 23:00,2022,2,17,23:00,2.2,,-0.8,,81.0,,0.0,,19.0,,8.0,,16.1,,97.19,,,,,,
